OpportunityName,AccountName,StageName,CloseDate,Amount
Opportunity_23707,Account_23707,Proposal/Price Quote,2026-10-25,30668
Opportunity_23708,Account_23708,Closed Lost,2026-04-15,53979
Opportunity_23709,Account_23709,Closed Won,2026-05-18,87582
Opportunity_23710,Account_23710,Closed Won,2026-07-27,69444
Opportunity_23711,Account_23711,Proposal/Price Quote,2026-02-06,80244
Opportunity_23712,Account_23712,Closed Lost,2026-06-10,17810
Opportunity_23713,Account_23713,Proposal/Price Quote,2026-01-23,39856
Opportunity_23714,Account_23714,Proposal/Price Quote,2026-09-21,95003
Opportunity_23715,Account_23715,Negotiation/Review,2026-01-12,12277
Opportunity_23716,Account_23716,Proposal/Price Quote,2026-03-14,73896
Opportunity_23717,Account_23717,Negotiation/Review,2026-03-19,18631
Opportunity_23718,Account_23718,Closed Lost,2026-08-11,54579
Opportunity_23719,Account_23719,Proposal/Price Quote,2026-07-06,23964
Opportunity_23720,Account_23720,Negotiation/Review,2026-07-12,18024
Opportunity_23721,Account_23721,Negotiation/Review,2026-09-20,50815
Opportunity_23722,Account_23722,Closed Lost,2026-08-24,68920
Opportunity_23723,Account_23723,Negotiation/Review,2026-11-13,58295
Opportunity_23724,Account_23724,Proposal/Price Quote,2026-03-17,95063
Opportunity_23725,Account_23725,Proposal/Price Quote,2026-11-17,1256
Opportunity_23726,Account_23726,Negotiation/Review,2026-04-20,79261
Opportunity_23727,Account_23727,Proposal/Price Quote,2026-03-06,96431
Opportunity_23728,Account_23728,Closed Won,2026-01-19,68439
Opportunity_23729,Account_23729,Negotiation/Review,2026-02-15,8442
Opportunity_23730,Account_23730,Closed Lost,2025-12-30,71425
Opportunity_23731,Account_23731,Qualification,2025-12-05,44780
Opportunity_23732,Account_23732,Negotiation/Review,2026-10-27,36770
Opportunity_23733,Account_23733,Negotiation/Review,2026-03-15,72458
Opportunity_23734,Account_23734,Negotiation/Review,2026-04-20,7154
Opportunity_23735,Account_23735,Closed Lost,2026-06-30,53089
Opportunity_23736,Account_23736,Closed Won,2026-08-21,56105
Opportunity_23737,Account_23737,Qualification,2026-10-07,40321
Opportunity_23738,Account_23738,Qualification,2026-10-24,54536
Opportunity_23739,Account_23739,Closed Won,2026-10-15,54028
Opportunity_23740,Account_23740,Proposal/Price Quote,2026-08-22,1474
Opportunity_23741,Account_23741,Closed Lost,2026-03-29,17716
Opportunity_23742,Account_23742,Proposal/Price Quote,2026-08-25,73224
Opportunity_23743,Account_23743,Proposal/Price Quote,2026-01-07,6556
Opportunity_23744,Account_23744,Proposal/Price Quote,2026-08-24,13532
Opportunity_23745,Account_23745,Proposal/Price Quote,2026-11-10,55416
Opportunity_23746,Account_23746,Closed Won,2026-01-18,12320
Opportunity_23747,Account_23747,Negotiation/Review,2026-08-07,11904
Opportunity_23748,Account_23748,Qualification,2026-04-21,74884
Opportunity_23749,Account_23749,Negotiation/Review,2025-12-27,66008
Opportunity_23750,Account_23750,Negotiation/Review,2025-12-12,79892
Opportunity_23751,Account_23751,Closed Lost,2026-05-22,75433
Opportunity_23752,Account_23752,Closed Lost,2026-05-24,6664
Opportunity_23753,Account_23753,Negotiation/Review,2026-01-07,66631
Opportunity_23754,Account_23754,Proposal/Price Quote,2026-07-21,46058
Opportunity_23755,Account_23755,Closed Won,2026-03-19,83152
Opportunity_23756,Account_23756,Closed Won,2026-04-11,2542
Opportunity_23757,Account_23757,Negotiation/Review,2026-02-06,18291
Opportunity_23758,Account_23758,Qualification,2026-09-18,32952
Opportunity_23759,Account_23759,Proposal/Price Quote,2026-03-12,72628
Opportunity_23760,Account_23760,Qualification,2025-12-28,65716
Opportunity_23761,Account_23761,Proposal/Price Quote,2026-01-22,26888
Opportunity_23762,Account_23762,Qualification,2026-08-29,23168
Opportunity_23763,Account_23763,Closed Won,2026-05-15,24698
Opportunity_23764,Account_23764,Closed Won,2026-11-07,90236
Opportunity_23765,Account_23765,Proposal/Price Quote,2026-03-26,45808
Opportunity_23766,Account_23766,Closed Won,2026-02-16,35626
Opportunity_23767,Account_23767,Closed Lost,2026-04-23,45496
Opportunity_23768,Account_23768,Closed Lost,2025-12-21,67956
Opportunity_23769,Account_23769,Closed Won,2026-09-29,17286
Opportunity_23770,Account_23770,Qualification,2026-08-19,54558
Opportunity_23771,Account_23771,Closed Lost,2026-08-15,27094
Opportunity_23772,Account_23772,Closed Lost,2026-10-30,32057
Opportunity_23773,Account_23773,Closed Won,2026-11-04,72457
Opportunity_23774,Account_23774,Proposal/Price Quote,2025-12-22,48432
Opportunity_23775,Account_23775,Negotiation/Review,2026-03-31,19829
Opportunity_23776,Account_23776,Qualification,2026-08-17,87632
Opportunity_23777,Account_23777,Qualification,2025-12-06,4492
Opportunity_23778,Account_23778,Negotiation/Review,2026-03-02,20821
Opportunity_23779,Account_23779,Qualification,2026-04-13,8098
Opportunity_23780,Account_23780,Closed Won,2026-07-16,83651
Opportunity_23781,Account_23781,Closed Lost,2025-12-27,81000
Opportunity_23782,Account_23782,Negotiation/Review,2026-08-04,22886
Opportunity_23783,Account_23783,Qualification,2026-03-04,80293
Opportunity_23784,Account_23784,Closed Lost,2026-11-29,22103
Opportunity_23785,Account_23785,Qualification,2026-02-16,31415
Opportunity_23786,Account_23786,Closed Won,2026-06-26,39673
Opportunity_23787,Account_23787,Closed Lost,2026-03-03,72270
Opportunity_23788,Account_23788,Closed Lost,2026-09-25,93280
Opportunity_23789,Account_23789,Proposal/Price Quote,2025-12-30,13035
Opportunity_23790,Account_23790,Proposal/Price Quote,2026-02-21,71865
Opportunity_23791,Account_23791,Proposal/Price Quote,2026-03-09,78880
Opportunity_23792,Account_23792,Closed Lost,2026-02-06,97493
Opportunity_23793,Account_23793,Negotiation/Review,2026-10-19,14783
Opportunity_23794,Account_23794,Negotiation/Review,2026-07-06,93825
Opportunity_23795,Account_23795,Closed Lost,2026-06-21,87651
Opportunity_23796,Account_23796,Closed Lost,2026-08-07,70831
Opportunity_23797,Account_23797,Negotiation/Review,2026-01-31,89348
Opportunity_23798,Account_23798,Qualification,2026-07-27,73198
Opportunity_23799,Account_23799,Closed Won,2026-10-01,75125
Opportunity_23800,Account_23800,Proposal/Price Quote,2026-07-26,43574
Opportunity_23801,Account_23801,Negotiation/Review,2026-02-18,38590
Opportunity_23802,Account_23802,Negotiation/Review,2026-06-27,87858
Opportunity_23803,Account_23803,Closed Won,2026-10-23,11994
Opportunity_23804,Account_23804,Proposal/Price Quote,2026-05-01,23212
Opportunity_23805,Account_23805,Qualification,2026-05-09,30181
Opportunity_23806,Account_23806,Qualification,2026-01-13,60768
Opportunity_23807,Account_23807,Qualification,2026-10-17,15347
Opportunity_23808,Account_23808,Proposal/Price Quote,2026-02-10,95516
Opportunity_23809,Account_23809,Negotiation/Review,2026-01-14,5882
Opportunity_23810,Account_23810,Closed Won,2026-06-29,62538
Opportunity_23811,Account_23811,Qualification,2026-08-13,43680
Opportunity_23812,Account_23812,Qualification,2026-03-30,61050
Opportunity_23813,Account_23813,Qualification,2026-02-15,80444
Opportunity_23814,Account_23814,Proposal/Price Quote,2026-10-20,97966
Opportunity_23815,Account_23815,Closed Lost,2026-11-06,34447
Opportunity_23816,Account_23816,Negotiation/Review,2026-08-31,12289
Opportunity_23817,Account_23817,Closed Lost,2026-06-24,34455
Opportunity_23818,Account_23818,Closed Lost,2026-06-09,58217
Opportunity_23819,Account_23819,Proposal/Price Quote,2026-06-15,67635
Opportunity_23820,Account_23820,Closed Won,2026-01-14,59087
Opportunity_23821,Account_23821,Proposal/Price Quote,2025-12-05,66420
Opportunity_23822,Account_23822,Closed Lost,2026-01-07,19461
Opportunity_23823,Account_23823,Closed Won,2026-09-14,1433
Opportunity_23824,Account_23824,Proposal/Price Quote,2026-01-28,27764
Opportunity_23825,Account_23825,Qualification,2026-03-06,92469
Opportunity_23826,Account_23826,Qualification,2026-07-08,39664
Opportunity_23827,Account_23827,Proposal/Price Quote,2026-06-23,87813
Opportunity_23828,Account_23828,Qualification,2026-03-06,51318
Opportunity_23829,Account_23829,Closed Won,2026-03-08,64570
Opportunity_23830,Account_23830,Closed Won,2026-05-04,59820
Opportunity_23831,Account_23831,Closed Won,2026-11-23,76255
Opportunity_23832,Account_23832,Closed Lost,2026-05-06,40484
Opportunity_23833,Account_23833,Closed Won,2026-10-31,83180
Opportunity_23834,Account_23834,Closed Lost,2026-02-04,95322
Opportunity_23835,Account_23835,Qualification,2026-07-07,72717
Opportunity_23836,Account_23836,Proposal/Price Quote,2026-02-27,96678
Opportunity_23837,Account_23837,Proposal/Price Quote,2026-11-24,95541
Opportunity_23838,Account_23838,Closed Won,2026-02-22,40470
Opportunity_23839,Account_23839,Negotiation/Review,2026-10-06,55155
Opportunity_23840,Account_23840,Negotiation/Review,2026-01-28,11313
Opportunity_23841,Account_23841,Closed Won,2026-10-21,59711
Opportunity_23842,Account_23842,Closed Lost,2026-04-21,5876
Opportunity_23843,Account_23843,Closed Won,2026-05-08,98450
Opportunity_23844,Account_23844,Closed Won,2026-05-11,56436
Opportunity_23845,Account_23845,Negotiation/Review,2026-04-10,61093
Opportunity_23846,Account_23846,Negotiation/Review,2026-06-10,15922
Opportunity_23847,Account_23847,Closed Won,2026-03-28,96185
Opportunity_23848,Account_23848,Negotiation/Review,2026-05-15,15960
Opportunity_23849,Account_23849,Proposal/Price Quote,2026-01-14,21980
Opportunity_23850,Account_23850,Negotiation/Review,2026-02-13,65079
Opportunity_23851,Account_23851,Qualification,2026-01-23,55914
Opportunity_23852,Account_23852,Negotiation/Review,2026-04-28,74247
Opportunity_23853,Account_23853,Negotiation/Review,2026-02-12,69455
Opportunity_23854,Account_23854,Proposal/Price Quote,2026-06-23,73745
Opportunity_23855,Account_23855,Negotiation/Review,2026-03-01,13926
Opportunity_23856,Account_23856,Qualification,2026-04-09,62626
Opportunity_23857,Account_23857,Negotiation/Review,2026-11-11,13372
Opportunity_23858,Account_23858,Closed Won,2026-03-14,32184
Opportunity_23859,Account_23859,Closed Lost,2025-12-19,98182
Opportunity_23860,Account_23860,Closed Won,2026-09-11,55525
Opportunity_23861,Account_23861,Negotiation/Review,2026-02-18,1548
Opportunity_23862,Account_23862,Closed Won,2026-02-09,21740
Opportunity_23863,Account_23863,Closed Won,2026-03-06,51263
Opportunity_23864,Account_23864,Negotiation/Review,2025-12-08,59869
Opportunity_23865,Account_23865,Closed Won,2026-09-27,92738
Opportunity_23866,Account_23866,Negotiation/Review,2025-12-25,65978
Opportunity_23867,Account_23867,Qualification,2026-06-16,69113
Opportunity_23868,Account_23868,Qualification,2026-08-13,45177
Opportunity_23869,Account_23869,Closed Won,2026-06-17,51343
Opportunity_23870,Account_23870,Closed Won,2026-06-07,10008
Opportunity_23871,Account_23871,Qualification,2026-03-23,90421
Opportunity_23872,Account_23872,Closed Lost,2026-09-16,30464
Opportunity_23873,Account_23873,Closed Won,2026-05-17,1049
Opportunity_23874,Account_23874,Closed Lost,2025-12-25,49787
Opportunity_23875,Account_23875,Qualification,2026-02-21,46919
Opportunity_23876,Account_23876,Closed Lost,2026-11-15,36638
Opportunity_23877,Account_23877,Qualification,2026-11-11,52240
Opportunity_23878,Account_23878,Qualification,2026-04-13,47552
Opportunity_23879,Account_23879,Closed Won,2026-06-10,60900
Opportunity_23880,Account_23880,Closed Won,2026-04-09,1207
Opportunity_23881,Account_23881,Closed Won,2025-12-14,45316
Opportunity_23882,Account_23882,Qualification,2026-02-26,43969
Opportunity_23883,Account_23883,Proposal/Price Quote,2026-07-13,71204
Opportunity_23884,Account_23884,Proposal/Price Quote,2026-06-27,17502
Opportunity_23885,Account_23885,Proposal/Price Quote,2026-11-21,31201
Opportunity_23886,Account_23886,Closed Lost,2026-01-15,13238
Opportunity_23887,Account_23887,Negotiation/Review,2026-01-13,26863
Opportunity_23888,Account_23888,Closed Lost,2026-08-07,91095
Opportunity_23889,Account_23889,Closed Won,2026-11-04,48024
Opportunity_23890,Account_23890,Closed Lost,2026-11-19,88653
Opportunity_23891,Account_23891,Closed Lost,2026-07-16,9266
Opportunity_23892,Account_23892,Negotiation/Review,2026-05-04,97647
Opportunity_23893,Account_23893,Negotiation/Review,2026-04-10,4335
Opportunity_23894,Account_23894,Closed Won,2026-04-20,91160
Opportunity_23895,Account_23895,Negotiation/Review,2025-12-21,4790
Opportunity_23896,Account_23896,Proposal/Price Quote,2026-11-23,52222
Opportunity_23897,Account_23897,Closed Won,2026-08-23,7791
Opportunity_23898,Account_23898,Negotiation/Review,2026-11-30,92969
Opportunity_23899,Account_23899,Proposal/Price Quote,2026-04-08,79628
Opportunity_23900,Account_23900,Proposal/Price Quote,2026-02-16,75857
Opportunity_23901,Account_23901,Closed Won,2026-03-27,15751
Opportunity_23902,Account_23902,Closed Lost,2026-09-11,40084
Opportunity_23903,Account_23903,Closed Won,2026-09-10,85256
Opportunity_23904,Account_23904,Closed Won,2025-12-22,13809
Opportunity_23905,Account_23905,Proposal/Price Quote,2026-01-06,46560
Opportunity_23906,Account_23906,Qualification,2026-02-11,83777
Opportunity_23907,Account_23907,Proposal/Price Quote,2026-03-09,44887
Opportunity_23908,Account_23908,Proposal/Price Quote,2026-10-07,73262
Opportunity_23909,Account_23909,Closed Won,2026-01-31,78905
Opportunity_23910,Account_23910,Negotiation/Review,2026-07-13,60458
Opportunity_23911,Account_23911,Closed Lost,2026-07-29,5946
Opportunity_23912,Account_23912,Closed Lost,2026-08-29,99425
Opportunity_23913,Account_23913,Negotiation/Review,2026-08-08,97776
Opportunity_23914,Account_23914,Qualification,2026-01-13,52246
Opportunity_23915,Account_23915,Closed Lost,2026-02-21,93629
Opportunity_23916,Account_23916,Closed Lost,2026-09-27,16019
Opportunity_23917,Account_23917,Closed Won,2026-03-07,3941
Opportunity_23918,Account_23918,Closed Won,2026-05-14,72811
Opportunity_23919,Account_23919,Closed Lost,2026-06-26,55781
Opportunity_23920,Account_23920,Negotiation/Review,2026-10-17,20591
Opportunity_23921,Account_23921,Closed Lost,2026-07-10,65404
Opportunity_23922,Account_23922,Closed Lost,2026-10-23,75505
Opportunity_23923,Account_23923,Closed Won,2026-02-09,95252
Opportunity_23924,Account_23924,Qualification,2026-05-18,93086
Opportunity_23925,Account_23925,Closed Lost,2026-04-07,15978
Opportunity_23926,Account_23926,Negotiation/Review,2026-04-22,16419
Opportunity_23927,Account_23927,Qualification,2026-09-22,84468
Opportunity_23928,Account_23928,Proposal/Price Quote,2026-11-16,60651
Opportunity_23929,Account_23929,Closed Won,2026-05-18,96286
Opportunity_23930,Account_23930,Negotiation/Review,2026-11-30,30373
Opportunity_23931,Account_23931,Closed Won,2026-04-14,98854
Opportunity_23932,Account_23932,Closed Lost,2026-05-11,60701
Opportunity_23933,Account_23933,Qualification,2026-08-06,13285
Opportunity_23934,Account_23934,Proposal/Price Quote,2025-12-06,32746
Opportunity_23935,Account_23935,Qualification,2026-07-15,80059
Opportunity_23936,Account_23936,Closed Won,2026-01-29,25675
Opportunity_23937,Account_23937,Negotiation/Review,2026-11-06,79042
Opportunity_23938,Account_23938,Closed Lost,2026-09-28,89149
Opportunity_23939,Account_23939,Negotiation/Review,2026-08-28,5147
Opportunity_23940,Account_23940,Closed Won,2026-10-18,13876
Opportunity_23941,Account_23941,Closed Lost,2026-06-09,72481
Opportunity_23942,Account_23942,Closed Won,2026-04-13,22474
Opportunity_23943,Account_23943,Closed Won,2026-01-11,33922
Opportunity_23944,Account_23944,Negotiation/Review,2026-06-23,84628
Opportunity_23945,Account_23945,Qualification,2026-10-14,34897
Opportunity_23946,Account_23946,Qualification,2026-02-05,41539
Opportunity_23947,Account_23947,Closed Lost,2026-10-24,45873
Opportunity_23948,Account_23948,Negotiation/Review,2026-11-29,22542
Opportunity_23949,Account_23949,Qualification,2026-03-31,60720
Opportunity_23950,Account_23950,Qualification,2026-07-30,10773
Opportunity_23951,Account_23951,Negotiation/Review,2026-01-23,97257
Opportunity_23952,Account_23952,Qualification,2026-06-20,49073
Opportunity_23953,Account_23953,Qualification,2026-03-03,53318
Opportunity_23954,Account_23954,Qualification,2026-01-04,21874
Opportunity_23955,Account_23955,Negotiation/Review,2025-12-16,16640
Opportunity_23956,Account_23956,Negotiation/Review,2026-02-17,33047
Opportunity_23957,Account_23957,Closed Lost,2026-11-13,55482
Opportunity_23958,Account_23958,Closed Won,2026-05-10,92485
Opportunity_23959,Account_23959,Closed Won,2026-09-27,85963
Opportunity_23960,Account_23960,Closed Lost,2026-03-28,19418
Opportunity_23961,Account_23961,Proposal/Price Quote,2025-12-22,17909
Opportunity_23962,Account_23962,Closed Lost,2026-05-01,68729
Opportunity_23963,Account_23963,Closed Won,2026-08-18,70371
Opportunity_23964,Account_23964,Closed Won,2026-09-22,49162
Opportunity_23965,Account_23965,Proposal/Price Quote,2026-01-10,40093
Opportunity_23966,Account_23966,Closed Won,2026-09-04,64355
Opportunity_23967,Account_23967,Negotiation/Review,2025-12-09,93745
Opportunity_23968,Account_23968,Closed Won,2026-01-19,98088
Opportunity_23969,Account_23969,Negotiation/Review,2026-03-01,9292
Opportunity_23970,Account_23970,Closed Won,2026-09-20,28791
Opportunity_23971,Account_23971,Qualification,2026-04-19,26385
Opportunity_23972,Account_23972,Negotiation/Review,2026-06-26,88958
Opportunity_23973,Account_23973,Closed Lost,2026-09-15,43575
Opportunity_23974,Account_23974,Qualification,2026-05-05,91261
Opportunity_23975,Account_23975,Qualification,2026-08-29,20456
Opportunity_23976,Account_23976,Proposal/Price Quote,2026-01-28,2512
Opportunity_23977,Account_23977,Qualification,2026-07-16,18708
Opportunity_23978,Account_23978,Closed Won,2026-09-27,31121
Opportunity_23979,Account_23979,Qualification,2026-08-15,67927
